lsoa11cd,lad19cd,lad19nm,index_domain,decile,rank,score,year
E01004804,E08000001,Bolton,"Education, Skills and Training",10,30146,2.664,2019
E01004804,E08000001,Bolton,Employment,10,31392,0.026,2019
E01004804,E08000001,Bolton,Health Deprivation and Disability,8,25696,-0.679,2019
E01004804,E08000001,Bolton,Income,10,31332,0.027,2019
E01004804,E08000001,Bolton,Income Deprivation Affecting Children,10,31731,0.022,2019
E01004804,E08000001,Bolton,Income Deprivation Affecting Older People,10,29927,0.045,2019
E01004804,E08000001,Bolton,Index of Multiple Deprivation,10,31328,4.181,2019
E01004804,E08000001,Bolton,Living Environment,9,29179,5.137,2019
E01004805,E08000001,Bolton,Barriers to Housing and Services,8,26025,12.486,2019
E01004805,E08000001,Bolton,Crime,7,22941,-0.438,2019
E01004805,E08000001,Bolton,"Education, Skills and Training",9,29335,3.337,2019
E01004805,E08000001,Bolton,Employment,8,24241,0.051,2019
E01004805,E08000001,Bolton,Health Deprivation and Disability,7,22577,-0.435,2019
E01004805,E08000001,Bolton,Income,9,27455,0.045,2019
E01004805,E08000001,Bolton,Income Deprivation Affecting Children,10,29868,0.035,2019
E01004805,E08000001,Bolton,Income Deprivation Affecting Older People,9,28582,0.053,2019
E01004805,E08000001,Bolton,Index of Multiple Deprivation,10,29671,5.801,2019
E01004805,E08000001,Bolton,Living Environment,8,24706,9.369,2019
E01004806,E08000001,Bolton,Barriers to Housing and Services,10,30607,7.599,2019
E01004806,E08000001,Bolton,Crime,6,16863,-0.012,2019
E01004806,E08000001,Bolton,"Education, Skills and Training",9,27548,4.805,2019
E01004806,E08000001,Bolton,Employment,8,23687,0.053,2019
E01004806,E08000001,Bolton,Health Deprivation and Disability,5,15118,0.057,2019
E01004806,E08000001,Bolton,Income,8,25842,0.051,2019
E01004806,E08000001,Bolton,Income Deprivation Affecting Children,8,24638,0.065,2019
E01004806,E08000001,Bolton,Income Deprivation Affecting Older People,9,27428,0.059,2019
E01004806,E08000001,Bolton,Index of Multiple Deprivation,9,27358,7.755,2019
E01004806,E08000001,Bolton,Living Environment,9,26957,7.292,2019
E01004807,E08000001,Bolton,Barriers to Housing and Services,10,31749,5.628,2019
E01004807,E08000001,Bolton,Crime,5,14899,0.115,2019
E01004807,E08000001,Bolton,"Education, Skills and Training",9,28890,3.694,2019
E01004807,E08000001,Bolton,Employment,9,26489,0.045,2019
E01004807,E08000001,Bolton,Health Deprivation and Disability,6,17740,-0.111,2019
E01004807,E08000001,Bolton,Income,9,28290,0.041,2019
E01004807,E08000001,Bolton,Income Deprivation Affecting Children,9,28206,0.045,2019
E01004807,E08000001,Bolton,Income Deprivation Affecting Older People,9,28513,0.053,2019
E01004807,E08000001,Bolton,Index of Multiple Deprivation,9,28777,6.603,2019
E01004807,E08000001,Bolton,Living Environment,8,23083,10.923,2019
E01004808,E08000001,Bolton,Barriers to Housing and Services,9,26369,12.177,2019
E01004808,E08000001,Bolton,Crime,8,23887,-0.506,2019
E01004808,E08000001,Bolton,"Education, Skills and Training",9,28712,3.847,2019
E01004808,E08000001,Bolton,Employment,9,27994,0.04,2019
E01004808,E08000001,Bolton,Health Deprivation and Disability,7,20643,-0.3,2019
E01004808,E08000001,Bolton,Income,10,30712,0.031,2019
E01004808,E08000001,Bolton,Income Deprivation Affecting Children,9,28792,0.042,2019
E01004808,E08000001,Bolton,Income Deprivation Affecting Older People,10,32300,0.026,2019
E01004808,E08000001,Bolton,Index of Multiple Deprivation,10,30937,4.565,2019
E01004808,E08000001,Bolton,Living Environment,9,26621,7.59,2019
E01004809,E08000001,Bolton,Barriers to Housing and Services,10,30778,7.341,2019
E01004809,E08000001,Bolton,Crime,4,10146,0.422,2019
E01004809,E08000001,Bolton,"Education, Skills and Training",6,17538,14.763,2019
E01004809,E08000001,Bolton,Employment,5,13546,0.094,2019
E01004809,E08000001,Bolton,Health Deprivation and Disability,4,10208,0.409,2019
E01004809,E08000001,Bolton,Income,5,13329,0.123,2019
E01004809,E08000001,Bolton,Income Deprivation Affecting Children,6,18332,0.109,2019
E01004809,E08000001,Bolton,Income Deprivation Affecting Older People,3,9634,0.205,2019
E01004809,E08000001,Bolton,Index of Multiple Deprivation,5,13632,20.899,2019
E01004809,E08000001,Bolton,Living Environment,2,5211,37.424,2019
E01004810,E08000001,Bolton,Barriers to Housing and Services,6,19460,17.749,2019
E01004810,E08000001,Bolton,Crime,4,11623,0.321,2019
E01004810,E08000001,Bolton,"Education, Skills and Training",9,29085,3.54,2019
E01004810,E08000001,Bolton,Employment,9,28335,0.038,2019
E01004810,E08000001,Bolton,Health Deprivation and Disability,8,23886,-0.537,2019
E01004810,E08000001,Bolton,Income,8,25417,0.053,2019
E01004810,E08000001,Bolton,Income Deprivation Affecting Children,9,26802,0.053,2019
E01004810,E08000001,Bolton,Income Deprivation Affecting Older People,8,25798,0.067,2019
E01004810,E08000001,Bolton,Index of Multiple Deprivation,9,27629,7.551,2019
E01004810,E08000001,Bolton,Living Environment,7,21722,12.285,2019
E01004811,E08000001,Bolton,Barriers to Housing and Services,7,22376,15.488,2019
E01004811,E08000001,Bolton,Crime,1,1080,1.495,2019
E01004811,E08000001,Bolton,"Education, Skills and Training",1,3140,50.625,2019
E01004811,E08000001,Bolton,Employment,1,1314,0.249,2019
E01004811,E08000001,Bolton,Health Deprivation and Disability,1,1309,1.545,2019
E01004811,E08000001,Bolton,Income,1,1767,0.316,2019
E01004811,E08000001,Bolton,Income Deprivation Affecting Children,2,5128,0.284,2019
E01004811,E08000001,Bolton,Income Deprivation Affecting Older People,1,1246,0.438,2019
E01004811,E08000001,Bolton,Index of Multiple Deprivation,1,1441,55.169,2019
E01004811,E08000001,Bolton,Living Environment,4,10811,26.601,2019
E01004812,E08000001,Bolton,Barriers to Housing and Services,7,21272,16.31,2019
E01004812,E08000001,Bolton,Crime,3,8293,0.558,2019
E01004812,E08000001,Bolton,"Education, Skills and Training",2,3474,48.708,2019
E01004812,E08000001,Bolton,Employment,2,4538,0.176,2019
E01004812,E08000001,Bolton,Health Deprivation and Disability,2,4190,1.006,2019
E01004812,E08000001,Bolton,Income,1,2991,0.276,2019
E01004812,E08000001,Bolton,Income Deprivation Affecting Children,2,6109,0.265,2019
E01004812,E08000001,Bolton,Income Deprivation Affecting Older People,1,1207,0.44,2019
E01004812,E08000001,Bolton,Index of Multiple Deprivation,1,3116,44.707,2019
E01004812,E08000001,Bolton,Living Environment,1,1143,55.388,2019
E01004813,E08000001,Bolton,Barriers to Housing and Services,9,28351,10.268,2019
E01004813,E08000001,Bolton,Crime,1,2443,1.164,2019
E01004813,E08000001,Bolton,"Education, Skills and Training",3,7230,33.644,2019
E01004813,E08000001,Bolton,Employment,2,5318,0.165,2019
E01004813,E08000001,Bolton,Health Deprivation and Disability,2,4285,0.992,2019
E01004813,E08000001,Bolton,Income,1,3123,0.273,2019
E01004813,E08000001,Bolton,Income Deprivation Affecting Children,3,7036,0.247,2019
E01004813,E08000001,Bolton,Income Deprivation Affecting Older People,2,4978,0.293,2019
E01004813,E08000001,Bolton,Index of Multiple Deprivation,2,4195,40.255,2019
E01004813,E08000001,Bolton,Living Environment,2,6322,34.827,2019
E01004814,E08000001,Bolton,Barriers to Housing and Services,5,14724,21.65,2019
E01004814,E08000001,Bolton,Crime,1,1285,1.419,2019
E01004814,E08000001,Bolton,"Education, Skills and Training",3,8963,29.017,2019
E01004814,E08000001,Bolton,Employment,2,4339,0.179,2019
E01004814,E08000001,Bolton,Health Deprivation and Disability,2,4560,0.957,2019
E01004814,E08000001,Bolton,Income,2,3286,0.268,2019
E01004814,E08000001,Bolton,Income Deprivation Affecting Children,2,3506,0.323,2019
E01004814,E08000001,Bolton,Income Deprivation Affecting Older People,1,3141,0.346,2019
E01004814,E08000001,Bolton,Index of Multiple Deprivation,2,3321,43.679,2019
E01004814,E08000001,Bolton,Living Environment,2,3756,41.659,2019
E01004815,E08000001,Bolton,Barriers to Housing and Services,9,27911,10.74,2019
E01004815,E08000001,Bolton,Crime,1,817,1.588,2019
E01004815,E08000001,Bolton,"Education, Skills and Training",3,7647,32.423,2019
E01004815,E08000001,Bolton,Employment,3,6919,0.146,2019
E01004815,E08000001,Bolton,Health Deprivation and Disability,2,5866,0.804,2019
E01004815,E08000001,Bolton,Income,2,6222,0.208,2019
E01004815,E08000001,Bolton,Income Deprivation Affecting Children,3,7970,0.232,2019
E01004815,E08000001,Bolton,Income Deprivation Affecting Older People,4,10381,0.194,2019
E01004815,E08000001,Bolton,Index of Multiple Deprivation,2,5745,35.416,2019
E01004815,E08000001,Bolton,Living Environment,4,10748,26.697,2019
E01004816,E08000001,Bolton,Barriers to Housing and Services,9,26947,11.661,2019
E01004816,E08000001,Bolton,Crime,3,9242,0.487,2019
E01004816,E08000001,Bolton,"Education, Skills and Training",2,5679,38.837,2019
E01004816,E08000001,Bolton,Employment,2,6305,0.153,2019
E01004816,E08000001,Bolton,Health Deprivation and Disability,4,10715,0.37,2019
E01004816,E08000001,Bolton,Income,2,4808,0.234,2019
E01004816,E08000001,Bolton,Income Deprivation Affecting Children,2,6508,0.257,2019
E01004816,E08000001,Bolton,Income Deprivation Affecting Older People,2,6410,0.26,2019
E01004816,E08000001,Bolton,Index of Multiple Deprivation,3,7584,30.94,2019
E01004816,E08000001,Bolton,Living Environment,6,16991,17.78,2019
E01004817,E08000001,Bolton,Barriers to Housing and Services,5,16241,20.347,2019
E01004817,E08000001,Bolton,Crime,1,244,1.96,2019
E01004817,E08000001,Bolton,"Education, Skills and Training",4,12809,21.588,2019
E01004817,E08000001,Bolton,Employment,2,6290,0.153,2019
E01004817,E08000001,Bolton,Health Deprivation and Disability,2,5070,0.898,2019
E01004817,E08000001,Bolton,Income,2,6042,0.211,2019
E01004817,E08000001,Bolton,Income Deprivation Affecting Children,4,10707,0.191,2019
E01004817,E08000001,Bolton,Income Deprivation Affecting Older People,2,4178,0.313,2019
E01004817,E08000001,Bolton,Index of Multiple Deprivation,2,5003,37.614,2019
E01004817,E08000001,Bolton,Living Environment,3,9489,28.828,2019
E01004818,E08000001,Bolton,Barriers to Housing and Services,7,21110,16.449,2019
E01004818,E08000001,Bolton,Crime,1,2509,1.152,2019
E01004818,E08000001,Bolton,"Education, Skills and Training",4,10079,26.464,2019
E01004818,E08000001,Bolton,Employment,1,1798,0.233,2019
E01004818,E08000001,Bolton,Health Deprivation and Disability,1,2778,1.218,2019
E01004818,E08000001,Bolton,Income,1,2137,0.302,2019
E01004818,E08000001,Bolton,Income Deprivation Affecting Children,3,7101,0.246,2019
E01004818,E08000001,Bolton,Income Deprivation Affecting Older People,1,2980,0.352,2019
E01004818,E08000001,Bolton,Index of Multiple Deprivation,1,1707,53.115,2019
E01004818,E08000001,Bolton,Living Environment,1,90,70.782,2019
E01004819,E08000001,Bolton,Barriers to Housing and Services,8,24743,13.559,2019
E01004819,E08000001,Bolton,Crime,5,14238,0.155,2019
E01004819,E08000001,Bolton,"Education, Skills and Training",5,14213,19.267,2019
E01004819,E08000001,Bolton,Employment,3,7106,0.144,2019
E01004819,E08000001,Bolton,Health Deprivation and Disability,2,5033,0.902,2019
E01004819,E08000001,Bolton,Income,3,7867,0.182,2019
E01004819,E08000001,Bolton,Income Deprivation Affecting Children,3,7325,0.243,2019
E01004819,E08000001,Bolton,Income Deprivation Affecting Older People,4,13104,0.161,2019
E01004819,E08000001,Bolton,Index of Multiple Deprivation,3,7130,31.871,2019
E01004819,E08000001,Bolton,Living Environment,1,1172,55.175,2019
E01004820,E08000001,Bolton,Barriers to Housing and Services,6,18413,18.56,2019
E01004820,E08000001,Bolton,Crime,1,485,1.746,2019
E01004820,E08000001,Bolton,"Education, Skills and Training",1,2703,53.166,2019
E01004820,E08000001,Bolton,Employment,1,680,0.281,2019
E01004820,E08000001,Bolton,Health Deprivation and Disability,1,1100,1.61,2019
E01004820,E08000001,Bolton,Income,1,533,0.386,2019
E01004820,E08000001,Bolton,Income Deprivation Affecting Children,1,1798,0.383,2019
E01004820,E08000001,Bolton,Income Deprivation Affecting Older People,1,519,0.521,2019
E01004820,E08000001,Bolton,Index of Multiple Deprivation,1,624,63.537,2019
E01004820,E08000001,Bolton,Living Environment,5,13938,21.865,2019
E01004822,E08000001,Bolton,Barriers to Housing and Services,5,15465,21.03,2019
E01004822,E08000001,Bolton,Crime,1,1903,1.266,2019
E01004822,E08000001,Bolton,"Education, Skills and Training",2,4384,44.11,2019
E01004822,E08000001,Bolton,Employment,1,671,0.282,2019
E01004822,E08000001,Bolton,Health Deprivation and Disability,1,1138,1.597,2019
E01004822,E08000001,Bolton,Income,1,255,0.419,2019
E01004822,E08000001,Bolton,Income Deprivation Affecting Children,1,810,0.441,2019
E01004822,E08000001,Bolton,Income Deprivation Affecting Older People,1,155,0.629,2019
E01004822,E08000001,Bolton,Index of Multiple Deprivation,1,737,62.134,2019
E01004822,E08000001,Bolton,Living Environment,5,15054,20.301,2019
E01004823,E08000001,Bolton,Barriers to Housing and Services,5,14910,21.491,2019
E01004823,E08000001,Bolton,Crime,1,302,1.897,2019
E01004823,E08000001,Bolton,"Education, Skills and Training",1,1273,64.149,2019
E01004823,E08000001,Bolton,Employment,1,46,0.387,2019
E01004823,E08000001,Bolton,Health Deprivation and Disability,1,132,2.31,2019
E01004823,E08000001,Bolton,Income,1,83,0.475,2019
E01004823,E08000001,Bolton,Income Deprivation Affecting Children,1,561,0.464,2019
E01004823,E08000001,Bolton,Income Deprivation Affecting Older People,1,205,0.605,2019
E01004823,E08000001,Bolton,Index of Multiple Deprivation,1,65,76.792,2019
E01004823,E08000001,Bolton,Living Environment,5,16219,18.763,2019
E01004824,E08000001,Bolton,Barriers to Housing and Services,7,22683,15.25,2019
E01004824,E08000001,Bolton,Crime,4,11230,0.345,2019
E01004824,E08000001,Bolton,"Education, Skills and Training",2,3701,47.31,2019
E01004824,E08000001,Bolton,Employment,2,6071,0.156,2019
E01004824,E08000001,Bolton,Health Deprivation and Disability,2,6441,0.742,2019
E01004824,E08000001,Bolton,Income,1,2339,0.296,2019
E01004824,E08000001,Bolton,Income Deprivation Affecting Children,3,7409,0.242,2019
E01004824,E08000001,Bolton,Income Deprivation Affecting Older People,1,109,0.655,2019
E01004824,E08000001,Bolton,Index of Multiple Deprivation,2,3545,42.687,2019
E01004824,E08000001,Bolton,Living Environment,1,850,58.086,2019
E01004825,E08000001,Bolton,Barriers to Housing and Services,5,14999,21.413,2019
E01004825,E08000001,Bolton,Crime,1,753,1.617,2019
E01004825,E08000001,Bolton,"Education, Skills and Training",1,2676,53.329,2019
E01004825,E08000001,Bolton,Employment,1,1097,0.259,2019
E01004825,E08000001,Bolton,Health Deprivation and Disability,2,4377,0.979,2019
E01004825,E08000001,Bolton,Income,1,888,0.359,2019
E01004825,E08000001,Bolton,Income Deprivation Affecting Children,2,6380,0.26,2019
E01004825,E08000001,Bolton,Income Deprivation Affecting Older People,1,86,0.677,2019
E01004825,E08000001,Bolton,Index of Multiple Deprivation,1,1158,57.576,2019
E01004825,E08000001,Bolton,Living Environment,3,8714,30.152,2019
E01004826,E08000001,Bolton,Barriers to Housing and Services,7,21596,16.056,2019
E01004826,E08000001,Bolton,Crime,2,3631,0.987,2019
E01004826,E08000001,Bolton,"Education, Skills and Training",1,1997,57.827,2019
E01004826,E08000001,Bolton,Employment,1,2735,0.209,2019
E01004826,E08000001,Bolton,Health Deprivation and Disability,1,2748,1.224,2019
E01004826,E08000001,Bolton,Income,1,1048,0.349,2019
E01004826,E08000001,Bolton,Income Deprivation Affecting Children,1,1905,0.378,2019
E01004826,E08000001,Bolton,Income Deprivation Affecting Older People,1,2472,0.373,2019
E01004826,E08000001,Bolton,Index of Multiple Deprivation,1,1618,53.87,2019
E01004826,E08000001,Bolton,Living Environment,1,3145,44.017,2019
E01004827,E08000001,Bolton,Barriers to Housing and Services,7,21504,16.132,2019
E01004827,E08000001,Bolton,Crime,1,196,2.014,2019
E01004827,E08000001,Bolton,"Education, Skills and Training",1,3072,50.995,2019
E01004827,E08000001,Bolton,Employment,2,3776,0.189,2019
E01004827,E08000001,Bolton,Health Deprivation and Disability,2,5821,0.808,2019
E01004827,E08000001,Bolton,Income,1,2556,0.289,2019
E01004827,E08000001,Bolton,Income Deprivation Affecting Children,1,2741,0.346,2019
E01004827,E08000001,Bolton,Income Deprivation Affecting Older People,2,4624,0.302,2019
E01004827,E08000001,Bolton,Index of Multiple Deprivation,1,2635,47.136,2019
E01004827,E08000001,Bolton,Living Environment,4,10511,27.053,2019
E01004828,E08000001,Bolton,Barriers to Housing and Services,8,23353,14.744,2019
E01004828,E08000001,Bolton,Crime,1,863,1.573,2019
E01004828,E08000001,Bolton,"Education, Skills and Training",2,5424,39.732,2019
E01004828,E08000001,Bolton,Employment,2,4235,0.181,2019
E01004828,E08000001,Bolton,Health Deprivation and Disability,3,8736,0.53,2019
E01004828,E08000001,Bolton,Income,1,2385,0.294,2019
E01004828,E08000001,Bolton,Income Deprivation Affecting Children,3,9212,0.213,2019
E01004828,E08000001,Bolton,Income Deprivation Affecting Older People,1,910,0.466,2019
E01004828,E08000001,Bolton,Index of Multiple Deprivation,1,3027,45.163,2019
E01004828,E08000001,Bolton,Living Environment,1,2571,46.427,2019
E01004829,E08000001,Bolton,Barriers to Housing and Services,7,21997,15.756,2019
E01004829,E08000001,Bolton,Crime,2,4342,0.905,2019
E01004829,E08000001,Bolton,"Education, Skills and Training",2,6100,37.323,2019
E01004829,E08000001,Bolton,Employment,2,4363,0.179,2019
E01004829,E08000001,Bolton,Health Deprivation and Disability,2,5302,0.869,2019
E01004829,E08000001,Bolton,Income,1,1241,0.338,2019
E01004829,E08000001,Bolton,Income Deprivation Affecting Children,2,4566,0.296,2019
E01004829,E08000001,Bolton,Income Deprivation Affecting Older People,1,59,0.705,2019
E01004829,E08000001,Bolton,Index of Multiple Deprivation,1,2738,46.595,2019
E01004829,E08000001,Bolton,Living Environment,1,2033,49.225,2019
E01004830,E08000001,Bolton,Barriers to Housing and Services,10,29721,8.756,2019
E01004830,E08000001,Bolton,Crime,1,1120,1.482,2019
E01004830,E08000001,Bolton,"Education, Skills and Training",2,4367,44.174,2019
